Symbol	Description
03698	Deutsche Bank AG - HSI European Warrants Oct 2006 C
03708	Yat Sing Holdings Limited
03709	
03728	
03737	
03738	
03768	
03773	NNK Group Limited
03777	
03778	
03788	
03789	Royal Deluxe
03799	Dali Foods Group Company
03800	GCL-Poly Energy
03808	Sinotruk (Hong Kong) Ltd
03813	ABN AMRO Bank N.V. - Sinopec Corp European Wts Nov 2006 C
03816	KFM Kingdom Holdings
03818	China Dongxiang (Group) Ltd
03822	Sam Woo Cons
03823	Macquarie Bank Ltd - HSI European Warrants Nov 2006
03828	Macquarie Bank Ltd - Denway European Warrants Nov 2006
03830	Macquarie Bank Ltd - JX Copper European Warrants Jul 2007
03833	SGA Societe Generale Acceptance N.V. - PetCh Eu Wt Nov 06 A
03836	
03838	HK Bank - Jiangxi Copper European Warrants Jan 2007
03839	Chia Tai Enterprises International
03848	
03866	
03869	
03878	
03882	Skylight Holdings
03883	KBC Fin Products Int'l Ltd - HSBC European Wts Dec 2006 C
03886	Macquarie Bank Ltd - Ch Life European Warrants Dec 2007 B
03888	Kingsoft
03889	KBC Fin Products Int'l Ltd - Ch Life Euro Wts Nov 2006 A
03893	
03898	Zhuzhou CSR Times Electric Ltd
03899	Enric Energy Equipment Holdings Ltd
03900	Greentown China Holdings Ltd
03903	Hanhua Financial Holding
03908	China International Capital Corporation
03918	Nagacorp Ltd
03919	
03933	The United Laboratories International Holdings Ltd
03939	Wanguo International Mining
03948	Inner Mongolia Coal
03958	
03963	China Rongzhong Financial Holdings
03966	
03968	China Merchants Bank Co
03969	
03983	China Bluechemical Ltd
03988	Bank of China Ltd
03989	Hembly International Holdings Ltd
03993	China Molybdenum Ltd
03996	China Energy Engineering Corporation
03998	Bosideng International Holdings Ltd
03999	DaChan Food (Asia) Ltd
04228	
04231	
06030	
06033	
06038	
06060	ZhongAn Online P & C Insurance
06066	
06068	
06080	Wing Chi Holdings
06083	
06088	Foxconn Interconnect Technology Limited
06090	
06099	
06108	New Ray Medic
06113	
06116	Shanghai La Chapelle Fashion
06118	
06122	
06123	
06128	Earthasia International Holdings Limited
06133	
06136	
06138	
06139	
06161	Target Insurance Limited
06163	Gemilang International
06166	
06168	
06169	China YuHua Education Corp
06178	
06183	
06188	Beijing Digital Telecom Co Ltd
06189	
06196	
06198	
06288	
06388	
06808	Sun Art Retail Group Ltd
06816	
06818	
06822	Kings Flair
06823	
06826	
06828	
06830	
06833	Sinco Pharmaceuticals Holdings
06836	
06837	
06838	
06839	
06858	
06863	Huishan Dairy
06865	Flat Glass
06866	Zuoli Kechuang Micro-finance
06868	
06869	
06877	
06878	Differ Group Holding
06880	
06881	
06882	
06885	
06886	
06888	
06889	Dynam Japan Holdings
06893	
06896	
06898	
06899	Ourgame International Holdings Limited
07200	CSOP Hang Seng Dly
07202	
07205	
07210	
07221	
07222	
07225	
07228	Samsung HSCEI Dly
07230	
07231	
07242	
07261	
07267	
07288	CSOP Hang Seng CHN Enp Idx Dly
07300	CSOP Hang Seng Dly
07302	
07312	
07315	
07321	
07322	
07328	
07331	
07335	
07336	
07341	
07362	
07388	
09010	
09074	
09081	
09115	
09146	
09155	
09170	
09834	
09836	
09846	
09847	
